"","keyword","committee","year_hearing","text","timestamp_start","timestamp_end","n"
"260","gender identity","Education","2023","has already taken significant steps to create a safe and supportive environment for lgbtq students. of the state already has nine this strong nondiscrimination protections. students must be allowed to. participate in activities and facilities consistent with their gender identity and school","01:46:37.324","01:46:39.226",45
"261","transgender","Education","2023","at lunch seventy nine one moment line seventy nine you're open now. yes hi my name is benjamin kennedy i'm a proud transgender man an educator and an education researcher and a member of superintendent armand state school bathrooms committee later introducing sb seven sixty i'm calling in support of this bill","01:50:09.135","01:50:11.104",45
"262","transgender","Education","2023","district introduced a measure which would have banned non binary and transgender students. from using the restrooms corresponding to their gender identities. in response to the uproar generated by this proposal california state superintendent public instruction. tony thurmond made","02:17:55.834","02:17:57.302",45
"263","gender identity","Education","2023","so makes them feel unsafe or uncomfortable more over student was denied access to restroom facilities appropriate to their gender identity may suffer physical harm. in the form of dehydration urinary tract infections or other health and mental health problems in addition to experiencing","02:19:07.305","02:19:09.174",45
"264","transgender","Education","2023","what their water intake and purposely avoid using school restrooms. i have felt uncomfortable using multi stall sex segregated bathrooms before as a transgender student i did not feel comfortable using- the men's restroom for. a large amount of years and now i do feel comfortable using it but i.","02:21:08.193","02:21:11.162",45
"265","transgender","Education","2023","to over full bladders. so this bill would just require students to make one single stall gender neutral bathroom available for all students to use. it was created to address the harassment transgender and gender nonconforming people experience in bathroom use but in reality it would benefit","02:22:17.262","02:22:20.131",45
"266","transgender","Education","2023","opposition any primary witnesses in opposition in the room. please come forward. your members my name is- greg burke for the california family council. i think we all agree that bullying in schools a real problem it's not just for kids identifying as non binary transgender. every kid who has","02:25:59.217","02:26:00.618",45
"267","gender identity","Education","2023","there are a lot of students. regardless regardless of gender identity regardless of sex regardless of anywhere i think some students feel- safer going to a private strong that i'm gonna dress the private small part of it. the private stroll and then- than using a public bathroom i know that would night","02:34:04.301","02:34:05.769",45
"268","woke","Education","2023","interests of all students. i'm pretty sure that they don't move until. bills removed did you wanna make one further comment i don't conjure on that and i and for the record i think you're absolutely right as senator woke in the fact that. with multi- multi stall bathrooms gender or non. neutral bathrooms. bullying","02:41:39.523","02:41:41.725",45
"269","gender identity","Education","2023","your gender identity every day day by day. it the cut you know the alternative was was to add something to try to narrow that would have actually impacted many schools and it's really. proponents well can also pass center. school bond. not just on the ballot issue hear that some point i don't to- anyway grant","02:42:43.353","02:42:44.788",45
"270","transgender","Education","2023","please thank you. at lunch seventy nine one moment line seventy nine you're open now. yes hi my name is benjamin kennedy i'm a proud transgender man an educator and an education researcher and a member of superintendent armand state school bathrooms committee later introducing sb seven sixty i'm","01:50:07.567","01:50:09.069",45
